shopID,wineID,wineName,shopName,shopAddress
204569,104569,Illuminati Dino 2010 Pieluni Riserva (Montepulciano d'Abruzzo Colline Teramane),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204570,104570,Viñalba 2014 Reserva Cabernet Sauvignon (Valle de Uco),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204571,104571,Covila 2015 Adivino Tinto Joven (Rioja),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204572,104572,Adega Mãe 2014 Chardonnay (Lisboa),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204573,104573,Adega Mãe 2014 Viognier (Lisboa),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204574,104574,Barba 2013 I Vasari Old Vines (Montepulciano d'Abruzzo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204575,104575,Beacon Hill 2015 Riesling,Liquor Land,"32 E Green St, Champaign, IL 61820"
204576,104576,Casa Ferreirinha 2015 Esteva Red (Douro),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204577,104577,Casa Santos Lima 2015 Gewurztraminer (Lisboa),Liquor Land,"32 E Green St, Champaign, IL 61820"
204578,104578,Château de Birot 2015 Bordeaux Blanc,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204579,104579,Chic Barcelona NV Semi-Sec Rosé Sparkling (Cava),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204580,104580,DFJ Vinhos 2013 Paxis Pinot Noir (Lisboa),Liquor Land,"32 E Green St, Champaign, IL 61820"
204581,104581,Prats & Symington LDA 2015 Prazo de Roriz Red (Douro),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204582,104582,Quinta do Filoco 2011 Reserva Red (Douro),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204583,104583,Quinta dos Poços 2014 Grande Reserva Red (Douro),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204584,104584,Sanguinhal 2013 Casabel Red (Lisboa),Liquor Land,"32 E Green St, Champaign, IL 61820"
204585,104585,South Stage 2010 Alchemy Red (Rogue Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204586,104586,Villa Giada 2015 Suri (Moscato d'Asti),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204587,104587,Manzwine 2015 Rosé (Lisboa),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204588,104588,Messias 2014 Selection Red (Bairrada),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204589,104589,Palacio de Fefiñanes 2009 Albariño (Rías Baixas),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204590,104590,Perception 2008 Chardonnay (Russian River Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204591,104591,Qupé 2008 Syrah (Central Coast),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204592,104592,Ridge 2008 York Creek Zinfandel (California),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204593,104593,Sanguis 2006 Waxing Poetic Syrah (California),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204594,104594,Santa Sofia 2007 Valpolicella Superiore Ripasso,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204595,104595,Sartori 2006 Vigneti di Montegradella (Valpolicella Classico Superiore),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204596,104596,Scott Family 2008 Pinot Noir (Arroyo Seco),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204597,104597,St. Francis 2007 Cabernet Sauvignon (Sonoma County),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204598,104598,Allegrini 2008 Corte Giara (Valpolicella Ripasso),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204599,104599,Arger-Martucci 2006 Cabernet Sauvignon (Napa Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204600,104600,Arrowood 2008 Saralee's Vineyard Viognier (Russian River Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204601,104601,Atwater 2008 Dry Riesling (Finger Lakes),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204602,104602,Atwater 2008 Gewürztraminer (Finger Lakes),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204603,104603,Autonom 2007 Law of Proportions Syrah (California),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204604,104604,Beringer 2007 Private Reserve Cabernet Sauvignon (Napa Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204605,104605,Bodegas Tarima 2009 Monastrell (Jumilla),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204606,104606,Château Grande Cassagne 2008 Grenache-Syrah (Costières de Nîmes),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204607,104607,Cono Sur 2009 Visión Gewürztraminer (Casablanca Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204608,104608,Corteforte 2007 Podere Bertarole Ripassato (Valpolicella Classico Superiore),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204609,104609,Degani 2008 Cicilio (Valpolicella Classico Superiore Ripasso),Liquor Land,"32 E Green St, Champaign, IL 61820"
204610,104610,Dierberg 2007 Syrah (Santa Ynez Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204611,104611,Domaine Nicolas Boiron 2008 Red (Côtes du Rhône),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204612,104612,Dominio de Tares 2007 Baltos Mencía (Bierzo),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204613,104613,Finca Allende 2008 Blanco White (Rioja),Liquor Land,"32 E Green St, Champaign, IL 61820"
204614,104614,Genium Celler 2006 Ecològic Red (Priorat),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204615,104615,Highland Cellars 2007 Oughterson Family Estates Riesling (Seneca Lake),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204616,104616,Keuka Lake Vineyards 2008 Falling Man Vineyard Dry Riesling (Finger Lakes),Liquor Land,"32 E Green St, Champaign, IL 61820"
204617,104617,Korta 2009 Viognier-Sauvignon Blanc-Chardonnay White (Lontué Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204618,104618,Luigi Righetti 2007 Capitel de' Roari (Amarone della Valpolicella Classico),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204619,104619,Francesco Rinaldi 2013 Cannubi (Barolo),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204620,104620,No Girls 2014 La Paciencia Vineyard Grenache (Walla Walla Valley (OR)),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204621,104621,Orfila 2014 Sequestered Pinot Noir (Santa Maria Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204622,104622,Saintsbury 2015 Stanly Ranch Pinot Noir (Carneros),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204623,104623,Sheldon 2016 Springloaded Monkey Paw Luc's Vineyard Tempranillo (Sonoma County),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204624,104624,Te Mata 2014 Coleraine Red (Hawke's Bay),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204625,104625,Trapiche 2012 Terroir Series Finca Ambrosia Single Vineyard Malbec (Uco Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204626,104626,Boffa 2014 Ovello (Barbaresco),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204627,104627,Brezza 2013 Castellero (Barolo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204628,104628,Curto Marco 2013 La Foia (Barolo),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204629,104629,Domaine Drouhin 2015 Édition Limitée Chardonnay (Dundee Hills),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204630,104630,Saintsbury 2015 Pratt Vineyard Pinot Noir (Sonoma Coast),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204631,104631,Mauro Veglio 2013 Gattera (Barolo),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204632,104632,Mirafiore 2013 Paiagallo (Barolo),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204633,104633,Domaine Laporte 2016 Le Rochoy (Sancerre),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204634,104634,El Esteco 2013 Chañar Punco Red (Calchaquí Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204635,104635,Elyse 2012 York Creek Vineyard Petite Sirah (Spring Mountain District),Liquor Land,"32 E Green St, Champaign, IL 61820"
204636,104636,Henri Bourgeois 2014 Etienne Henri (Sancerre),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204637,104637,Bergström 2015 Sigrid Chardonnay (Willamette Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204638,104638,Bethel Heights 2014 The High Wire Estate Chardonnay (Eola-Amity Hills),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204639,104639,Bodega Catena Zapata 2013 Nicolas Catena Zapata Cabernet Sauvignon-Malbec (Mendoza),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204640,104640,Carlisle 2015 Limerick Lane Vineyard Zinfandel (Russian River Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204641,104641,Carlisle 2015 Papa's Block Syrah (Russian River Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204642,104642,Carlisle 2015 Zinfandel (Dry Creek Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204643,104643,Casa Anadia 2013 Palácio Anadia Reserva Touriga Nacional (Dão),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204644,104644,Casca Wines 2012 Monte Cascas Vinha das Cardosas Red (Bairrada),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204645,104645,Daniel Chotard 2015 Les Cris (Sancerre),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204646,104646,Domaine Bernard Fleuriet et Fils 2015 Pur Jus (Sancerre),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204647,104647,Quinta dos Murças 2015 Vintage (Port),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204648,104648,Château Dassault 2006 Barrel sample (Saint-Émilion),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204649,104649,Château Rahoul 2006 Barrel sample (Graves),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204650,104650,Alter Ego de Palmer 2008 Barrel sample (Margaux),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204651,104651,Château Fontenil 2008 Barrel sample (Fronsac),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204652,104652,Château Kirwan 2008 Barrel sample (Margaux),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204653,104653,Château Latour-Martillac 2008 Barrel sample (Pessac-Léognan),Liquor Land,"32 E Green St, Champaign, IL 61820"
204654,104654,Vietti 2003 Tre Vigne (Barbera d'Asti),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204655,104655,Château Bourgneuf-Vayron 2006 Barrel sample (Pomerol),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204656,104656,Château Haut-Bergey 2006 Barrel sample (Pessac-Léognan),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204657,104657,Château Lafleur-Gazin 2006 Barrel sample (Pomerol),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204658,104658,Backsberg 2003 Babylons Toren Red (Paarl),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204659,104659,Pulenta Estate 2008 La Flor Malbec (Mendoza),Liquor Land,"32 E Green St, Champaign, IL 61820"
204660,104660,Stark-Condé 2006 Cabernet Sauvignon (Stellenbosch),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204661,104661,Château Bouscaut 2006 Barrel sample (Pessac-Léognan),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204662,104662,Château de France 2006 Barrel sample (Pessac-Léognan),Liquor Land,"32 E Green St, Champaign, IL 61820"
204663,104663,Château Olivier 2006 Barrel sample (Pessac-Léognan),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204664,104664,Château Smith Haut Lafitte 2006 Barrel sample (Pessac-Léognan),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204665,104665,Château Bastor-Lamontagne 2008 Barrel Sample (Sauternes),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204666,104666,Château Croizet-Bages 2008 Barrel sample (Pauillac),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204667,104667,Château Ferrière 2008 Barrel sample (Margaux),Liquor Land,"32 E Green St, Champaign, IL 61820"
204668,104668,Klinker Brick 2007 Farráh Syrah (Lodi),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204669,104669,Tildio 2006 Cabernet Franc (Wahluke Slope),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204670,104670,42°S NV Brut Méthode Traditionelle Sparkling Wine (Tasmania),Liquor Land,"32 E Green St, Champaign, IL 61820"
204671,104671,Pine & Brown 2013 Cabernet Sauvignon (Rutherford),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204672,104672,Point & Line 2014 Vogelzang Vineyard Sauvignon Blanc (Santa Ynez Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204673,104673,Schloss Johannisberger 2014 Rotlack Kabinett Feinherb Riesling (Rheingau),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204674,104674,Sequoia Grove 2012 Cambium Red (Napa Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204675,104675,Skinner 2013 Mourvèdre (El Dorado),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204676,104676,Sokol Blosser 2013 Goosepen Block Pinot Noir (Dundee Hills),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204677,104677,Gros Ventre 2013 Baranoff Vineyard Pinot Noir (Russian River Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204678,104678,Hawk and Horse Vineyards 2011 Cabernet Sauvignon (Red Hills Lake County),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204679,104679,Joh. Jos. Prüm 2014 Wehlener Sonnenuhr Spätlese Riesling (Mosel),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204680,104680,Johannishof 2014 Rüdesheimer Berg Rottland Spätlese Riesling (Rheingau),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204681,104681,King Estate 2014 Antiquum Vineyards Pinot Gris (Willamette Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204682,104682,Kokomo 2015 Grenache Rosé (North Coast),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204683,104683,Palacios Remondo 2011 Propiedad (Rioja),Liquor Land,"32 E Green St, Champaign, IL 61820"
204684,104684,Lang & Reed 2013 Two-Fourteen Cabernet Franc (Napa Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
204685,104685,Lucienne 2013 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204686,104686,MacPhail 2013 The Flyer Pinot Noir (Russian River Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204687,104687,Michael David 2013 Freakshow Cabernet Sauvignon (Lodi),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204688,104688,Navarro 2014 Pinot Noir (Anderson Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204689,104689,Occasio 2013 Cabernet Sauvignon (Livermore Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204690,104690,Pali 2014 Huntington Pinot Noir (Santa Barbara County),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204691,104691,Pear Valley 2013 Distraction Red (Paso Robles),Liquor Land,"32 E Green St, Champaign, IL 61820"
204692,104692,Renwood 2013 Riker Vineyard Zinfandel (Amador County),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204693,104693,San Pedro 2013 1865 Limited Edition Cabernet Sauvignon-Syrah (Cachapoal Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204694,104694,Soquel Vineyards 2013 Library Selection Estate Pinot Noir (Santa Cruz Mountains),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204695,104695,Starmont 2015 Rosé of Pinot Noir (Carneros),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204696,104696,Stephen Ross 2015 Rosé of Pinot Noir (Edna Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204697,104697,Stoller 2015 Pinot Noir Rosé (Dundee Hills),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204698,104698,Stonehedge 2014 Reserve Chardonnay (Napa Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204699,104699,Bodegas Landaluce 2012 Fincas Landaluce Crianza (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204700,104700,Bodegas Palacio 2012 Cosme Palacio Vendimia Seleccionada (Rioja),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204701,104701,Benoît Daridan 2014 Pinot Noir-Gamay (Cheverny),Liquor Land,"32 E Green St, Champaign, IL 61820"
204702,104702,Benoît Daridan 2014 Rosé (Cheverny),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204703,104703,Campolargo 2013 Vinha do Putto Branco White (Bairrada),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204704,104704,Coeur de Terre 2013 Oregon Pinot Noir (Willamette Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204705,104705,Cummins Road 2012 Pinot Noir,Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204706,104706,Il Falchetto 2013 Bricco Paradiso (Barbera d'Asti Superiore),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204707,104707,La Fusina 2013 Dogliani Superiore,Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204708,104708,Leonard Kreusch 2014 Piesporter Goldtröpfchen Kabinett Riesling (Mosel),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204709,104709,Luigi Bosca 2012 Cabernet Sauvignon (Mendoza),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204710,104710,Monchiero Carbone 2011 Printi Riserva (Roero),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204711,104711,Montalbera 2014 La Ribelle (Barbera d'Asti),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204712,104712,Raiza 2013 Crianza (Rioja),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204713,104713,Mount Veeder 2012 Reserve Red (Mount Veeder),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204714,104714,Paolo Manzone 2013 Fiorenza Cascina Meriame (Barbera d'Alba Superiore),Liquor Land,"32 E Green St, Champaign, IL 61820"
204715,104715,Peter Nicolay 2014 Riesling (Mosel),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204716,104716,Peter Nicolay 2014 Ürziger Goldwingert Spätlese Riesling (Mosel),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204717,104717,Podere Ruggeri Corsini 2012 Armujan (Barbera d'Alba),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204718,104718,Quinta Nova de Nossa Senhora do Carmo 2011 Pomares Red (Douro),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204719,104719,Rodney Strong 2014 Rosé of Malbec (Sonoma County),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204720,104720,Silvan Ridge 2013 Pinot Noir (Willamette Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
