wineID,name,description,winary,country,points,price,variety
103859,Thomas Fogarty 2008 Windy Hill Vineyard Pinot Noir (Santa Cruz Mountains),"This Pinot Noir needs a few years in the cellar to mellow, although you can decant it now to let it breathe. It's very rich in cherries, raspberries, licorice and sweet, smoky oak, with a soft, silky texture. Shows a real sense of sophistication.",Thomas Fogarty,US,92,50,Pinot Noir
103860,Tudal 2008 Estate Bottled Cabernet Sauvignon (Napa Valley),"A distinguished Cabernet whose superb tannins, which are firm and ripe and refined, testify to its Napa origins. So does the blackberry and currant fruit, which finishes in a swirl of sweet, smoky cedar wood. Good as it is, it's way too young. Should be best around 2015 and afterward.",Tudal,US,92,55,Cabernet Sauvignon
103861,Viader 2008 Estate Limited Edition Red (Napa Valley),"This interesting wine is an unusual blend of Cabernet Sauvignon and other Bordeaux varieties with nearly half Syrah. It does what Napa does so well, offering a plethora of ripe, delicious cherry, black raspberry, dark chocolate, sweetly smoked oak and peppery spice flavors that are deep and long on the finish. A lovely, accessible wine to drink over the next few years.",Viader,US,92,50,Red Blend
103862,Zotovich Cellars 2010 Estate Viognier (Sta. Rita Hills),"A great Viognier, rich and exotic, showing the powerful fruit you want from this variety, in a balanced, elegant way. With a sweet, buttercream mouthfeel, it's brisk in acidity, with powerful flavors of tangerines, pineapples, golden mango and exotic spices, finished with smoky, sweet oak.",Zotovich Cellars,US,92,28,Viognier
103863,Ca' del Bosco 2006 Pinéro Pinot Nero (Sebino),"From 29-year-old Pinot Nero vines, Pinéro is an elegant and fine still red wine produced by one of Italy's most celebrated sparkling wine houses. Polished and finessed down to the smallest detail (those tiny berry aromas come forth so clearly), this wine shows the potential of the Burgundian variety in Italy.",Ca' del Bosco,Italy,92,,Pinot Nero
103864,Domaine Huët 2010 Le Haut-Lieu Sec (Vouvray),Classic. Beautiful acidity is balanced by just a touch of sweetness. The wine is bright with apple and lime flavors.,Domaine Huët,France,92,28,Chenin Blanc
103865,Donelan 2009 Walker Vine Hill Syrah (Russian River Valley),"Very young, needs plenty of time. Still showing fermentation notes, with brisk, grapey acidity and primary cherry and raspberry fruit flavors. Seems brilliantly constructed and capable of aging, though. Hold until after 2012.",Donelan,US,92,45,Syrah
103866,Beckmen 2008 Purisima Mountain Vineyard Grenache (Santa Ynez Valley),"The combination of very high alcohol and what tastes like residual sugar gives this Grenache an excessively sweet, glyceriney taste. It's fabulously rich in raspberry cream, blackberry jam, mocha, vanilla and cinnamon spice flavors. Very flamboyant and delicious, but really more of a dessert wine than a dry table wine.",Beckmen,US,91,48,Grenache
103867,Viento 2009 Underwood Mountain Vineyards 55% Riesling/45% Gewurztraminer Ice Wine Gewürztraminer-Riesling (Columbia Gorge (OR)),"A field blend ice wine—don't see that very often—it's full-bodied, almost lush, and packed with mixed slightly candied fruits—tropical, stone fruits and citrus. Concentrated and poised, it balances on fresh acidity. Just a hint of plastic in the back of the finish.",Viento,US,91,60,Gewürztraminer-Riesling
103868,Villa Matilde 2004 Camarato Red (Falerno del Massico),"Camarato is a beautiful wine and the 2004 vintage shows impressive harmony and elegance. The wine opens with aromas of chocolate, black cherry and spice. In the mouth, it shows firm, enduring tannins. Pair it with a succulent steak.",Villa Matilde,Italy,91,,Red Blend
103869,Wine Spots 2007 Cabernet Sauvignon (Napa Valley),"The upside of the recession is that wines this good are being sold for lower prices, which is great news for consumers. This Cabernet, basically a négociant's blend, is really delicious. It's rich, dry, tannic and lush in blackberry and cherry tart, chocolate and smoky cedar flavors.",Wine Spots,US,91,25,Cabernet Sauvignon
103870,Clos Pegase 2009 Mitsuko's Vineyard Sauvignon Blanc (Carneros),"The best Clos Pegase Sauvignon Blanc in years. Made with a little oak, just enough for creaminess, it's marked by vibrant acidity and complex, lovely flavors of lemongrass, Meyer lemon candy, vanilla, white pepper and the distinct minerality that Carneros white wines often display. Great price for a wine this sophisticated.",Clos Pegase,US,91,20,Sauvignon Blanc
103871,Domaine des Baumard 2007 Clos de Saint-Yves (Savennières),"A finely crafted wine, its tight acidity generating a very fresh profile. There is an intensity of fruit as well as a mineral texture. For aging. Screwcap.",Domaine des Baumard,France,91,,Chenin Blanc
103872,Dr. H. Thanisch (Erben Thanisch) 2009 Berncasteler Doctor Auslese Riesling (Mosel),"The Thanisch wines from the Doctor vineyard rarely stand out in our magazine's blind tastings, making their value proposition questionable. That said, this is a finely elegant wine, with floral details on the nose and enduring stony notes on the finish that mark it as something special. At only 7.5% abv, you'd expect an intensely sweet wine, but the sugars are amply buffered by acids and minerality, so the overall impression is one of richness without excessive weight rather than sugary sweetness.",Dr. H. Thanisch (Erben Thanisch),Germany,91,84,Riesling
103873,Elyse 2007 Zinfandel (Howell Mountain),"A real bruiser of a Zinfandel, dark in color, dry and tannic, brimming with massive flavors of wild blackberries, blueberries, dark chocolate and pie spices. The tannins are hard, in the way of this mountain. Drink Now–2013 before it loses fresh fruit.",Elyse,US,91,37,Zinfandel
103874,Francis Tannahill 2008 Passito White (Oregon),"A blend of Roussanne, Marsanne and Viognier, this was made in the passito style—grapes were dried to concentrate sugars, then pressed and fermented. The result is a terrific and unusual dessert wine, with candied fruits mixing papaya, guava, banana, Meyer lemon and more. The center is simply lush and fruity; the finish tails off gently with a honeyed kiss.",Francis Tannahill,US,91,28,Rhône-style White Blend
103875,Lachini 2008 Lachini Family Estate Pinot Noir (Chehalem Mountains),"Smooth as silk, all estate-grown, this classy Pinot lists five Dijon clones, Pommard, Wadenswil and “Suitcase clone La Tache” on its tech sheet. Vibrant and spicy, with cherries galore (sounds like a James Bond heroine) and a round, full, lush and satisfying mouthfeel. This is the one to drink now, while you cellar the Cuvée Giselle.",Lachini,US,91,45,Pinot Noir
103876,Masciarelli 2007 Castello di Semivicoli (Trebbiano d'Abruzzo),"Named for a beautifully restored castle and boutique hotel in Abruzzo, this beautiful Italian white (made with Trebbiano grapes) shows a delicious creamy texture with abundant aromas of stone fruit, honey and toasted almond. The wine is thick and textured on the close.",Masciarelli,Italy,91,50,Trebbiano
103877,Castle Rock 2008 Reserve Pinot Noir (Russian River Valley),"A nice, everyday Pinot, with a properly silky texture. The cherry, cola, red licorice and bacon flavors are satisfyingly rich, with elaborate oak overtones. It's a pretty good value in an under-$20 Pinot Noir.",Castle Rock,US,86,18,Pinot Noir
103878,Château Moncontour NV Brut Chenin Blanc-Chardonnay (Crémant de Loire),"Somewhat hard-edged wine, showing the sharpness of young Chenin Blanc. It has a future, though, as this edge drops away, because there is some good weight as well as bright fresh final acidity. Keep for several months.",Château Moncontour,France,86,17,Chenin Blanc-Chardonnay
103879,Derbes 2006 Chardonnay (Carneros),"Very rich, ripe and oaky, but something of a fruit-oak bomb. Blasts the palate with pineapple jam, toasty meringue, caramel and buttered toast aromas and flavors. Lacks subtlety.",Derbes,US,86,36,Chardonnay
103880,Frog's Leap 2009 Sauvignon Blanc (Rutherford),"With no oak, this wine's inherent fruit stars, showing citrus, melons and peaches. With crisp acidity, it's clean, brisk and entirely dry, despite relatively low alcohol. But it's strong in those perfumed pyrazines that turn some people off.",Frog's Leap,US,86,18,Sauvignon Blanc
103881,Hellbent 2008 Shiraz-Cabernet Sauvignon (South Australia),"Juicy and extracted, with bright jam tones and an open-knit structure. There's plenty of berry fruit here and a nice plum tone to the palate that carries over to the fleeting finish. A good choice for a big crowd.",Hellbent,Australia,86,12,Shiraz-Cabernet Sauvignon
103882,Washington Hills 2008 Riesling (Washington),"At 2.3% residual sugar, this is nicely balanced between sweet and dry. The fruit links peach, apricot and pear with a honey in tea streak that carries into the finish.",Washington Hills,US,86,10,Riesling
103883,Ramos-Pinto NV White Reserva (Port),"Great nutty aromas come from the glass and follow into the palate of this sweeter style of white Port. It is rich, packed with almonds and a tangy orange zest edge.",Ramos-Pinto,Portugal,86,,White Port
103884,Sesti 2008 Rosso di Montalcino,"Here's a light and refreshing Rosso di Montalcino with sharp notes of berry, cherry, wet earth and violets. You'll also get some distant mineral tones that add dimension and personality. Pair this easy-drinking wine with your favorite home-cooked pasta dishes.",Sesti,Italy,86,,Sangiovese Grosso
103885,Tagaris 2007 Frank Chiullino Chef Blend Red Red (Columbia Valley (WA)),"This red wine, named for the chef at the winery restaurant, is fruity and high-toned, with lots of cherry and berry flavor. All neutral oak, soft tannins, ready to drink.",Tagaris,US,86,55,Red Blend
103886,Las Colinas Del Ebro 2008 Syrah-Grenache (Terra Alta),"Aromas of fresh tomato, citrus peel and red fruits are a touch austere, but the mouth and flavors are more generous. The palate is well balanced and the flavors run sweet, ripe and chewy, with berry fruit and creamy licorice notes on the finish. A blend of 60% Syrah and 40% Garnacha from Catalonia.",Las Colinas Del Ebro,Spain,86,12,Syrah-Grenache
103887,Marquee 2008 Classic Chardonnay (Victoria),"A solid value, the Marquee Victoria Chardonnay has an appealing restraint, hitting pretty high notes on the nose but turning serious and weighty in the mouth. The cream and papaya flavors reach a nice intensity before fading to a mouthwatering finish of guava and pine nuts. Drink now.",Marquee,Australia,86,12,Chardonnay
103888,Anciano 2003 Reserva Tempranillo (Valdepeñas),"Definitely an herbal wine, with tomato, oregano, pizza sauce and savory aromas. The palate has good snap and verve to it, while the feel is on the lean side. Flavors of baked berry, earth, caramel and coffee ring true, and the dry, toffee-tinged finish is a nice ending. Ready to go now.",Anciano,Spain,86,12,Tempranillo
103889,Avery Lane 2007 Cabernet Sauvignon (Washington),"As with the Avery Lane Merlot, this is a rather complex blend, here including Syrah, Cab Franc and Lemberger. Fruity and spicy, with strawberry and cherry candy flavors. Very pleasing picnic wine.",Avery Lane,US,86,10,Cabernet Sauvignon
103890,Beltane Ranch 2009 Estate Sauvignon Blanc (Sonoma Valley),"A nice, rich Sauvignon Blanc for drinking now with lots of different kinds of foods. With some new oak, it has fruity-sweet flavors of limes, Meyer lemons, apricots and lemongrass, with a tang of gooseberry.",Beltane Ranch,US,86,23,Sauvignon Blanc
103891,Bodegas Docampo 2008 Viña do Campo White (Ribeiro),"Tight and largely neutral white fruit aromas show a little apple but little more. The palate is friendly and easy, with melon as the lead flavor. Turns more citrusy and weighty on the finish, which fades fast.",Bodegas Docampo,Spain,86,18,White Blend
